Text,Label
Acaba bu karakter Osman değilde Ayşe olup Eşcinsel olsa aynı tepkiyi vericekmiydiniz sayın Çomar Tayfa! #netflixadamol,1
"Yiğidi öldür hakkını yeme demişler. Helal olsun. Eşcinsellik fıtratın bozulmasıdır.

https://t.co/cSrDZa3MkE",1
"Kadın erkek ilişkileri, Kln. Psk. Funda Tekelioğlu ile Hayati Mevzular Özel'in ilk bölümü. ilişki dediğin şey neden bu kadar zor? İlişkide sonsuz olasılık nasıl bir şey? Her ilişki kendine has mıdır? İyi ilişki ne demektir? İlişkiler şimdi yayında! https://t.co/BUYnmvLEmv",0
"Müslüman olup olmadığımı sorgulamak sizin gibi Kuranı yasaklayan, namazı kıldırmayan, oruç tutanı askerden atan, şalvar giyeni, sakal bırakanı vergi dairesinden kovan, Lgbt 'yi destekleyen kişilerin haddine değil. Kaşınmayın. Bunlar %1'i bile değil.",1
bi ara gereksiz bi beddua almıştım inş aşık olduğun kız lezbiyen çıkar diye ne gerek vardı böyle bi bedduaya,1
"#LGBT
~Bilgilendirme

Lut kavmi sadece eşcinsellik yüzünden helak olmadı. Tecavüz çok başı çekti. Pedofili insanlar ve Allah'ın emrinden kaçanlar yüzünden helak oldu. Bedenlere zorla sahip olunuldu. 
 
Bilgilendirme bitti~",0
"Avustralya’da 2017 Aralık ayında eşcinsel evliliğin yasal hale gelmesinden sonra sevinçten ağlayan bir milletvekili. 150 sandalyeden yalnızca 5’inde, eşcinsel evliliğe karşı oy çıkmıştı. 👬👭🏳️‍🌈❤️ https://t.co/z22sCSXtOZ",0
ya siz aptal mısınız alışveriş yapmıyorum diye lgbt yi destekleyen markaları boykot ediyorsunuz aklınızca bu kadar kör olmayın kulladığınız telefondan tutun o paylaşım yaptıgınız mecraların hepsi destekliyor o zaman neden kullanıyorsunuz kudurmayın #AlısverisYapmıyorum #PRIDE2020,1
"Her şeyin mizahı yapılır tayfa, duygu özaslan tayfa ve anti aptal vegan&amp;feminist tayfadan olanlar öz kardeşimdir",1
Orospunun yanındaki travesti ama orospu hiç mutlu değil gibi djdnkdnfkfnfkckckcnckcnkc,1
"Cumhurbaşkanı Recep Tayyip Erdoğan:

📌 Artık bu ülke, Taksim'deki bir Gezi olayını yaşamayacak ve yaşatmayacaktır.

📌 Öğrenci misiniz yoksa orayı işgale kalkışan terörist misiniz?

📌 LGBT, yok öyle bir şey. Bu ülke millidir, manevidir ve bu değerlerle geleceğe yürümektedir.",0
"Burada okuduğum bir twit: şehvet fazlalığı, şefkat eksikliğindendir. 

Kadın, erkek, çocuk, hayvan, bitki, eşya aklınıza ne gelirse taciz/tecavüz edenler hiç şefkat görmemiş olabilir mi? Yoksa dümdüz sapık mı? Sapık deyip geçme hakkımı kullanıyorum..",1
"türkiye timeline'nında köpeğe tecavüz edilmiş, kedi vurulmuş, tecavüzcü #SinanAltınmakas'ın tutuklama talebi reddedilmiş, ünlü beyler kadınların kadın mücadelesini beğenmemiş, eski eşini ölümle tehdit eden #TarıkKeskin serbest.
california timeline'nında konu geyler ve veganlar. https://t.co/lYhP0o3Bfc",0
"Kürtler ibne lgbt değildir bu ibneleri başımıza saranlara lanet olsun . Bu kadar aşikar bir terörist nasıl serbest  bırakılır hayret verici . Vahim bir durum sözde kardeşlerimiz olan Uygur Türklerini Çin'e teslim eden devletimiz böyle ibneleri serbest mi brktı
#HavinTutuklansın",1
"Arkadaşlar bu ülke neden bok çukuruna balıklama atlıyor? Kadın cinayetleri, çocuk istismarları, tecavüzler nedir bu insanların derdi? Nerde sevgilisine sarıldı diye kadın döven o namus bekçisi piç? İnsanlarda hiç mi şeref kalmadı neden bu kadar pislik?",1
Ciddi Real  Biseksüel Bayan Yada Çift Yokmu  Burda..?,0
Dekatlonun basindaki ibne ve lezbiyenler.cinsel tercihlere gore once kendi cocuklarinizi donusturun.adi serefsizler#DecathlonBoykot,1
Kadın haklarından bahsedip feminist kesilen ve partisindeki tecavüz vakalarını can hıraş örtbas etmeye çalışan örgüte chp denir. İşin kötüsü bu olayların cereyan ettiği İstanbul teşkilatlarının başı da bir kadın ve bu rezaleti bir kadın olarak dillendireceğine örtüyor.,2
"Toplumsal cinsiyet eşitliği eğitimi gibi meseleleri nasıl liberallere kaptırdık? Akıl alır gibi değil.
Onlar projecilikle uğraşırken bizim cenahın kadınlar sokaklarda kadın hakları için, EBT bireyleri transfobi, homofobi karşıtlığı için sokakları dolduruyordu.",0
#netflixadamol ne kadar çirkin insan varsa bu hashtag altında LGBT bireylerine ve düşüncesine sövüyor. Bir gün çocuğunuz istediği bedende doğmadığını size söylediğinde bakalım ne yapacaksınız bağnaz orospu evlatları?,1
"28 yıldır yüreğimizde dinmeyen acı… Azerbaycan'ın #Hocalı kasabasında 1992 yılında Ermeni kuvvetleri tarafından kadın, erkek, çocuk ayrımı yapmaksızın katledilerek şehit olan Azerbaycan Türkü kardeşlerimizi rahmetle anıyoruz. #HocalıKatliamı https://t.co/2XyEOnd0KT",0
Viyan soran pratiği var bu ülkenin her mili metresinde karanlığı aydınlığa boğacak kadın erkek Canlar var her konu tartışılır yanlız özünden koparılmadan ve yaratıcı gözetilerek saygı ile,0
"Çôp
Çamur
Çukur
PKK
Pyd
YPG
Dhkp_c
Lgbt zorunlu eğitimi
Taciz
Te**vüz
Yalan
Dolan
Talan https://t.co/Ecj5KUraTv",2
#Nafaka cinsiyetçi yaklaşımlara ‘kadın hakları’ diyerek tepki gösteren kişilerin söylemleri; ‘şiddeti şiddetle kınıyorum’ demek gibi bir şeydir. Neden delinin birinin kuyuya attığı taşa bir dolu akıllı inanıyor hala? Mesele kadın veya erkek değildir. Mesele insandır!,0
"Çok değerli hayvanseverlerimizin
İzmit belediyesinin masum köpekleri acımasızca katletmesine sessiz kalmaları acayip bi durum.
Kadın hakları savunucularının,
Tıpkı il ilçe ve seçim otobüslerinde ve istek vakfında olan tecavüz ve tacizlere SUSTUKLARI gibi!",1
Güzel kızlar zaten hep lezbiyen oluyor,1
"Lgbt sapık  10 yıldır kadınlar katl edilirken neden sustunuz @herkesicinCHP de bir sürü kadına taciz tecavüzler yaşanırken bu anlaşma ne boka fayda ediyordu.şimdi ucube olan sapkın chp zihniyetidir #İstanbulSözleşmesiÖldürüyor #SapıkChp #ErdoganinYanindayiz 

#İstanbulSözleşmesi",1
"TAKİP ÖNERİSİ

@Umuttu_umutt 

@golgeserkannn 

@HAKKI_YEMEZLER 

@nejlspley 

@garip_birkul

@Albina_Setenay_ 

@beyraha

@MRBZDMN 

@34_Feminist

@barkutza

@cikinordek83 

@ZRapunsel1

@Songul4535

@Karakalem_323 

@Nededin672 

@ElbetBirGun_GS 

@OzenSadece 

G. Takip Lütfen",0
"Taciz kesinlikle aile yapısını bozmuyor LGBT bozuyor. 
™",0
"Her gün kadın cinayet haberleri duyan, kadına şiddetin en üst seviyede olduğu canım ülkemde kadın hakları feshediliyor. 
Ülkecek akıl tutulması yaşıyoruz! 
İnanılır gibi değil...

#İstanbulSözleşmesi",0
"Meydanlarda zıplayan bu sözde kadın hakları savunucuları malum partideki taciz tecavüzler için meydanlara çıktığını hiç.gördünüz mü ❓❓❓
#istanbulsozlesmesi
#İslamİnsanıYaşatır",0
"şu hekim bozuntusunun siktir yemesinden sonra bazıları ""e hani ifade özgürlüğü?""  şeklinde yorumlamış olayı. homofobi ifade özgürlüğü değildir, insanlık suçudur. ifade özgürlüğü kavramının ne olup olmadığını iyi anlamak lazım.",1
"Cihangir solcuları,taciz ve tecavüz HDP den olunca üç maymun oldular.Hani kadın hakları için istiklal cad. göbek atanlar ortada yoklar.",2
"bide bişi dicem
beni alakadar etmez ilgilendirmez sevmem fakat
bir erkek bir kadınla arkadan işişkş yaşıyorsa o kesin geey
erkeği de yapar 
beklenir
bu böyle ben düşünüyom
farklı bir şey yok
gaylar geyler ulan ibneler",1
Feminist değilim hümanistim olması gerekende bu gerizekalı olmayın,1
Bana 14 şubat hariç tüm günler ilgi göstericek bir erkek arkadaşa ihtiyacım var. #lgbt #14subat,0
"Sevdalıydı çocuk özgürlüğüne,
Özgürlüğünde çocuksu düşler,
Düşlerde büyüme duygusu,
Duygular ölümüne...

Ali KUTAY

@gulaykaraoglu
@srblnt4
@siirlidizeler
@birdubleicerimm
@sanatcepte
@edebiyatokuru
@pembehayat_lgbt
@TDK_govtr https://t.co/SP2WNlG0us",0
"Cemal Can hakkında attığınız homofobik yorumları böyle okuyoruz. Ve şey;

Alışın her yerdeyiz. 

#survivor2020 #lgbt https://t.co/2lZxQe41pg",0
"#HDPdetecavuez olunca kadın hakları diye ortalığı inleten derneklerin hepsi lâl oldular, tıpkı genç kızları taciz eden dursun kalkan lâl oldukları gibi... https://t.co/KqCiiWXem8",2
"LGBT bireyleri olmamız narin aile yapılarını bozuyormuş. Birilerine taciz etmeyip, birilerini öldürmeyip sadece aşık olduğumuz için özür mü dileyelim napalim yani
#istanbulsozlesmesiyasatir 
#istanbulsozlesmesi 
#LGBTQ https://t.co/6qdFbed8xw",0
"🇬🇧 Üniversitelerden İsrail işgaline destek

İngiltere'de 117 üniversite aralarında silah şirketlerinin de olduğu bir grup şirkete yaklaşık 450 milyon sterlin yatırım yaptı.

Şirketler İsrail'in Filistin'de işlediği savaş suçlarına ortak olmakla suçlanıyor

https://t.co/0b4QJVCTHu",0
"Şimdi ki Feminst(!)'lerin istekleri gerçek olsa acaba ne olurdu?

Dünya'da bence 120 yıl sonra insan felan kalmazdı
Bazı feminist düşünceyi böyle görenler: tüm erkekler ölsün diyor ya",0
"Ayrımcılık, homofobi, nefret öldürür.Saygı olmadan hiçbir şey olmaz #PrideMonth",0
"İktidar yanlısı medyadan Putin'in eşcinsel evliliğe izin vermemesi nin arkasında reisin telkinleri olduğu açıklaması ni duyabilirdik, şayet Rusya'nın bilgisi ve desteği ile askerlerimiz katledilmemiş ve henüz kısa bir zaman geçmemiş olsaydı",1
"tarafsiz mahkemeler kuruldugunda,zalimi sadece bir konuda dava edersek,yillarca mahkum kalir.halka,terorist,vatan haini,illet,zillet,capulcu,kadin midir kiz midir,lezbiyen mezbiyen ve  daha bir cok hakaretini siraladigimizda,dava actigimizda onurumuzu tamir edebiliriz.
#AyağaKalk",0
Bu LGBT tayfa gerizekalı. İmamoğlu doğru söylüyor. Hazır mı amk,1
Kadın erkek berberi gördüm. Sanırım saçımı kesitrmeye oraya gideceğim. Henüz kesin bir yargıya ulaşmadım.,0
"19 yıl önce bugün:
📌 Eminem, 43. Oscar törenlerinde gay olduğu bilinen Elton John ile canlı performans sergilemiştir. Eminem bu performansı sergilerken, şarkı sözlerinden dolayı LGBT örgütü Eminem'i protesto etmiştir.
#Eminem #eltonjohn https://t.co/PkXPuttLaL",0
"Toplu taşımalardaki hödüklere laf anlatmaya çalışıyorumdur ...mesela bir kadın/erkek yanınızda oturuyorsa bacaklar açılıp kişinin oturduğu alan işgal edilmez evde değilsiniz yada yürüyen merdivende solda beklenmez, zor şeyler değil bunlar .... https://t.co/9kt0I1dtnY",1
Feminist oldum olucam ramak kaldı,0
"""Bu ülkede kim terörist değil? ""
Bu ülkede iktidarın karşısında, haksızlık karşısında kim durursa o terörist. İşçi, öğrenci, akademisyen, atanamayan öğretmen,direnenler, soma işçileri ve yakınları, LGBT bireyleri, cumartesi anneleri ve daha niceleri
Sesimiz oldunuz
@GokceGokcen_ https://t.co/BwQy5KtH4Y",0
Decathlon seni severdim ve hala severim canını yediklerim be helal olsun böyle nefret dolu bir ülkede açıkça desteklediğini gösterebilmek bir cesarettir 👏🏻#LGBT #loveislove #DecathlonDestek,0
alman orospu filmeri japon lezbiyen AŞIRIŞİŞMANPORNOLAR bedava sansürsüz vidyo antakya siktiren kizla https://t.co/4HpKvDxT8A,1
"#welcome ✟
   
Alfred Dave Peréz  aramıza katılmıştır.

  ༄ 25
  ༄Yerli
  ༄Cinayet Masası Dedektifi
  ༄Biseksüel
 
 ༄ @rxncm
 
༄ https://t.co/G6xnYP4fnL",0
2 bira aldık içiyoz gey gibi 2 bira ne aw,1
Burada kimse regl olmanın anormal olduğunu iddia etmiyor. Anormal olan regl olduğunuzu belli eden fotoğrafları buraya atmanız. Bunlarda gerçekten gram beyin yok. Bir de olayı şiddetteki kan ile bağdaştırıyorsunuz. Feminist orospu cocukları . #regl,1
"Bu hayatta beni gericiler, kadın erkek eşitliğini savunmayanlar ve aptal kadın dizi karakterlerinden daha çok sinirlendiren çok az şey var",1
"Orhan Gencebay’ı eleştirenlere baktım biraz, toplar,LGBTler, nonoşlar, pkklılar, terörist seviciler, kısacası ne kadar hortumcu hain varsa burda kendin çal kendin oyna yapıyorlar, hele birde sonradan yetme top ve gey sanatçı müsvetteleri zaten başrolde",1
"milyonlarca salak iphoneden lgbtyi kınayan ve hakaret eden twreetler atıyorsa, elindeki telefonda bulunan isirilmis elmanın hikayesini bilmiyor:) #LGBT",1
"Kadınların, çocukların, Lgbt bireylerin bu potansiyel katil, tecavüzcü, ırkçı, foseptik ruhlu, pedofili ışid artıklarıyla bir sokakta, bir evde, bir işyerinde denk gelme ihtimali bile cinnet geçirtiyor..",0
"Aşk diye adlandırdıkları erkeklerin; kadınları öldürmesi , tecavüz -taciz etmesi müslümanlığa ve sapkınlığa aykırı değil. Cinsiyet farketmezsizin ""iki kişinin"" birbirini sevmesi , aşık olması müslüman dışı ve sapkın öyle mi?

#LGBT",0
Sevgili olup yada olmayıp bir şeyler yaşıyorsunuz amenna lafımız yokta ...ayrılır ayrılmaz ilişki biter bitmez burda çirkin çirkin şeyler yazanlar ...yaşadığınız şeylere sahip çıkın yada beceremiyorsanız yaşamayın 🤦‍♀️ iyice cılkını çıkardınız..salak sapalak kadın erkek çekişmeleri,1
İslam insanoğlunu lanetlemez kardeşim. Bu gayde olsa lezbiyen de olsa. Başkasına zarar vermedikçe kul günahının hesabını Allah’a verir. Dini kullanıp insanlar arasında nefret tohumları ekenlere değil! #İslamLGBTyiLanetlemiştir,0
Allah'ın laneti ibne lerin üzerine olsun. Lgbt ahlaksız insanların oluşturduğu bir topluluk olup beşeri ilişkileri tehdit etmektedir. Bizim ülkede faaliyetleri yasaklanmalı.#LGBTFaaliyetleriDurdurulsun,2
"“Kadın,erkek ve çocuklar birbirini tamamlayan şiir gibidir.Şiirin başlığı erkek,en güzel cümlesi kadın,imzası ise çocuklardır.”

Yazımın tamamı için bağlantıya tıklayınız👇 https://t.co/MvtEhr6PYN",0
"“ozgurozel”şehit cenazesinde katıla katıla gülersen alçak olursun,lgbt’lileri desteklersen ibne olursun,milletin meclisinde millete atıp tutarsan şamaroğlanı olursun.zaten CHP’nin misyonu ondan öteye geçmez..!",1
"Bakın insanların yatak ilişkilerinden size ne? Nefret söylemlerinizin hepsinin sebebi bilinçaltınızdaki sapıklık benden söylemesi. Eminim o insanlara laf atanlar googledan lezbiyen videoları izler, trans bireylerle birlikte olup sonra da linç eder #LezbiyenGörünürlükGünü",1
"#LGBTFaaliyetleriYasaklansın neden olduğunu tahmin edemiyorum. 

Yok artık abi, biri eşcinsel olsa, yada transseksüel olsa sana ne? O kadar dini biri misin abicim? 

Sen, o kadar acıklı ve aptal bir kişisinki, Twitter'da LGBT insanlara nefretini göstermeye gerek duyuyorsun. Amk",1
"Bune rezalettir, ne kadar şerefsiz bölücü, lgbt, varsa herşeyi yazip çiziyo, ceza yok, biz az cevap verince hemen ceza aliyoruz bune lann bunun bi çözümü yokmu🤪🤪🤪 https://t.co/m8YWJ77RHW",1
"Feminist, feminazi,femimüslüman,Kadem... Kısacası tüm aile düşmanı yapıların arzuladığı erkek tipi. Kadın her ne haltı yerse yesin haklıdır. Kocasına,evine sadık olma gibi bir görevi yoktur. Kısaca Erkek kadının kölesidir onlara göre https://t.co/xmkLYZNOSM",1
Kadın ile erkek beynindeki empati farkı https://t.co/qxdH8xqQEu,0
"KÜÇÜK HARFLERLE VEDE BOZUK BİR TÜRKÇEYLEN TIWED ATIB TOBLUMU CEHALEDE SÜRÜKLİYENLER HAKKINDA SUÇ DUYURUSUNDA BULUNULANACDIR,,
BU NEDİR YAHU KUDREDSİZ ĞİBİ,, ĞEY ĞİBİ,,",1
Sınıfta lgbt’yi hastalık olarak gören ve desteklemeyenler var...,0
"Lgbt lisi, marjinali, eşcinseli, lezbiyeni ne kadar acayip tip varsa biraraya gelip ortalığı karıştırmaya çalışıyor. Bunların adı Öğrenci değil terörist de değil bunlar şakiler. #HerYerBogaziciHerYerDirenis",1
"RTE'nin arayıp da bulamadığı fırsat Boğaziçi'nde ayağına kadar geldi. LGBT, terörist, PKK, DHKPC deyip gri alandaki seçmeni kendine çekecek. En iyi yaptığı iş.",1
"İsmail Kılıçarslan’a hak vereceğimi düşünmezdim ama böyle çirkin olaylar hakkında illa yazmak gerekirse çirkin yazmak gerekir. O da hakkını vermiş bu çirkinliğin. 
Kadın erkek, kadın hakkında faul yapmadan konuşan yok. İsmail de bu toplumun erkeği işte. 
https://t.co/q4Pw76j5uV",0
"Lᴀʀɪᴄᴇ Rᴘɢ ‘ ✨ 

#LeeHoseok 

✮homoseksüel,masterkink, 30,psikolog olarak aramıza katılmıştır.

⛧ @jsdwoo hesabını takip edelim. https://t.co/tMkjI2ZbqD",0
"Bir orospu çocuğu daha AKP'li meclis üyesi Hamdullah Arvas'tan kadın cinayetleri yorumu: Hikâye aynı, özgürlük düşkünü bir kadın ve gayrimeşru yaşantı
https://t.co/PZMNhk7ip1 https://t.co/r8eafVK1Ho",1
"CHP, Öncelikle İstanbul Sözleşmesi ile Başladı,

Sonra Partideki Taciz ve Tecavüzlerle Devam Etti,

Şimde de LGBT Eğitimiyle Namussuz Siyasetlerini İyice Tescilleme Gayretine Düştüler.",1
hoslanilan kizin lezbiyen cikip yakin arkadasinla flort etmesi gibi bir gece,0
damacana sikerler ama lgbt sapkınlıktır derler. taciz ederler tecavüz ederler lgbt sapkınlıktır derler. vay bi de sapkın olan lgbtlilerse siz nesiniz acaba,1
"Lᴀʀɪᴄᴇ Rᴘɢ ‘ ✨ 

✮Kim Youngkwang yönelimini ‘homoseksüel’ olarak değiştirmiştir.

⛧ @kykdom hesabı aynıdır.",0
Eskiden birine ibne diyince sorun yoktu bu lgbt sempatizanları arttiktan sonra birine ibne diyemiyoruz hemen homofobik misin diyo. Arkadaşımıza saka da mi yapamicaz aq ibnesi,1
"#lgbt #gay #gayboy #gayturk #bulge #bulto 
Kuzen yada arkadaşınızın bulgesi var mı ? https://t.co/32FgIMXMfT",0
"Cinayet, vahşet, ve şiddetin kadın, erkek, ırk, din, çocuk, hayvan için toleransının değişmesi korkunç. 
Yasal, toplumsal, bireysel platformlarda fikirler, davranışlar , uygulamalar değişkenlik gösteriyorsa asıl sorgulanması gereken ve bir toplum için dehşet verici olan budur.",0
"aq gotlerine netflix batti.yok bu beynini siktiklerim illlaaaa laf soyleyecek bir sey buluyor,lezbiyen pornosuna cekersiniz ama",1
"Hıh diyorum güzel yazmış bakıyorum medyasına facia,tam medyasını begenicem güzel resim derken bir bakiyorum bu seferde yazdığı facia.Küfürler gırla,videolarda cinsel obje gördüğünüz kadınları makaraya alma maşaallah elinizde yağma.Kadın erkek sürekli bir aşağılama,e yeterin da",0
İyi giyinen bütün erkeklerin gey olması çok üzücü,0
"LGBT yi meşrulaştıran, zinayı meşrulaştıran tayfa dinin gereği kurbana cinayet diyor",1
"#escinsellik aleyhinde sert açıklamalar yapanların bir çoğu duygularını bastırmaya çalışan gizli eşcinsel kişilerdir

Eşcinsellikle ibne arasındaki fark burda başlar",1
"Özgecan Aslan'ın ölümünün üzerinden tam beş yıl geçti ve bu süreç içinde 1833 kadın daha öldürüldü.
Sen gittikten sonra
hiç bir şey değişmedi
yeni kadın cinayetleri eklendi
yine birşeyler değişmedi.!! #ÖzgecanAslan",0
"Beş sene geçti... Biz, sadece ""11 Şubat""ta ve bir de kadın hakları gündeme geldiğinde hatırlıyoruz. Yani senede birkaç kez hatta belki de 10-15 kez... Ailesinin bir gün bile unutmadığıma eminim. 
 #ÖzgecanAslan",0
"Yakında birinin açıklamalarını kendine bahane olarak gösterip nefret saldırıları ve cinayet işleyenlerin haberlerini göreceğiz. Bunun sorumlusu tek bu suçu işleyen mi olacak?

 #Maske #LGBT
 #hayvanaşiddetsuçsayılsın",0
"Hayatımda ilk kez 18 yaşında Gay ve lezbiyen denen insanlarla tanistim. O zamana kadar bize gore hepsi "" ibne""ydi.
Varos sayilabilecek bir mahallede buyursen renkli gomlek giymeyi gectim, kalkip kendine cay koyan herkes ""İbnedir""...
Kucuk yaslardan beri Sezen Aksu hayraniyim.+++",1
"Evet bugün iktidardan neler öğrendik?

- Selahattin Demirtaş kesin teröristmiş, eminmiş ama kanıtlayamazmış. 
- LGBT sapıkmış, gökkuşağı figürüne +18 ibaresi getirilmiş. Ancak tarikatlarda çocuklar istismar edilebilirmiş. Dizilerde kadınlara tecavüz edilebilirmiş.",0
Bunun sorumlusu bu toplum ve bu devlettir. Kaç psikiyatrist psikolog bu kişilere sözde tedavi altında terapi yapıyor sizin haberiniz var mıı? Bütün ülkeler eşcinsel terapiyi yasakladı bu ülkede bir araya gelip yasaklayacağız bunu yeter artık çok uzadı yaa https://t.co/IPce58wdW8,2
Güzel bir akşam etkinliği yapmak ister misiniz ? Şu LGBT Faaliyetleri Dursun diyen taga yazanları tek tek nefret söylemi olarak şikayet ediyoruz ve rahatlıyoruz :) Laf yetiştirmeye değmezler çünkü #OnurHaftası,0
aq burda eşcinsellere trans kadınlara laf eden yavşaklar trans kadınlar verse nefessiz sikecek durumda ama yargı dagıtıyolar gey barlar sizler gibi duyar kasan sahte yavşaklarla dolu #LGBTHaklarıİnsanHaklarıdır,1
"Ülkede ne kadar ibne varmış.
LGBT’liler ibnedir, Savunan Şerefsizdir.!

 #AliErbasyanlızdeğildir https://t.co/MCuZ3b1h7o",1
"CHP’NİN PARTİ İÇERİSİNDEKİ TACİZ OLAYLARINI GİZLEME ÇABASI

Kadın hakları konusunda sözde hassasiyete sahip CHP son zamanlarda taciz ve tecavüz skandallarıyla çalkalanıyor. Ancak kendi partisi içerisinde yaşanan ahlaksızlara CHP’den henüz ses çıkmadı.

#CHPdeCinselSaldırı",2
"az önce california üniversitesinde kadın erkek eşitsizliğinde türkiye’nin örnek olarak gösterildiğini, kadın cinayetlerinin en çok sebebinin erkekler tarafından olduğu ülke olarak gösterildiğimizi öğrendim, yerin yedi kat dibine girsem daha iyi hissettirirdi",0
"Namusu ve şerefiyle bu ülkeye hizmet eden askerlere  Vali ve kaymakamlara ""Militan"" diyeceksin; Polise ""Katil"" diyen, saldıran, takip yıkan, vandallara,LGBT, DHKP-C üyelerine "" Bu ülkenin çocukları"" diyeceksiniz. @kilicdarogluk #YeterCH.",0
"Dere yataklarını imara açın, HES’lere onay verip buna karşı çıkan kadın, erkek, yaşlı, genç herkesi gazlayıp tekmeleyip gözaltına alın. İnsanlara terörist deyin. Sonra sel felaketi, heyelan ve benzeri afetlerde bu insanlara niye önlem almadınız deyin. Fıkralarla Türkiye #Giresun",0
Eşcinsel olmaktan başka özellikleriniz de olsun.,0
Gay Haber : Yeni Akşt'ten homofobi: Dev firmalardan “cinsiyets... https://t.co/gxA1upXROV,0
Abi kız lezbiyen diyorum bi kerelikte mi yapmıyo diyor biri beni sakinleştirsin yoksa katil olacam,2
"Herhangi bir netflix dizisinde 10 saniyeliğine eşcinsel ilişki sahnesi yer almıştır
Tc Halkı: YAAA YETER YAAAA YETER HER DİZİDE EŞCİNSEL GÖRMEKTEN BIKTIM İNSANI ZORLA İBNE YAPACAKSINIZ YETER YAAAAA",1
"Bunların derdi kadına şiddet olsa, kendi partilerindeki taciz ve  tecavüzlere sert şekilde tepki gösterirlerdi.
Amaçları Lgbt ve tüm sapkınlıkları meşrulaştırmak,  ona da bu millet izin vermez.
#ErdoganinYanindayiz 
#SeninleyizErdoğan",0
İzlemedim ama Love101 diye bir dizi varmış ve eşcinsel bir karakterin adı Osman diye halifenin ismini nasıl kullanırsınız netflixadamol diye hashtag açmışlar. Sizi homofobik orospu çocukları sizi.,1
"Birader sen dininde 15 yaşında çocukla evleniyosun.Kuran kursunda çocukları taciz ediyorsun,sonra lgbt+ bireyler mi pedofili oluyor",1
"Ak partinin kongresine tepki göster, Hdp-Chp-IP'in yaptığı eylemlerde sus pus ol...

#IstanbulSozlesmesı'ne sığınarak kadın hakları diye bağır,
Chp'de ki onlarca taciz ve tecavüz olaylarına ses çıkarma...

#SözleşmeBahane",0
"Sene 2020,covid-19'u escinsel insanlara yamama gayretinde bir sahis var. Tam soyleyemiyor aids diyor hiv diyor...

Magic Johnson escinsel miydi? HIV kapanlar escinsel midir? 

Heteroseksuel biri olarak escinsellere duyulan bu nefret ve korkunun sebebini psikologlar aciklamali.",0
"Ülke gündemine göz atıyım diyorum Corona virüs ayrı, LGBT düşmanlığı ayrı, Kadına taciz zaten her zaman apayrı burdan çıkıyorum Dünya gündemine bakıyorum hala daha ırkçılık yapan bir grup insan. Bu gidişle akıl sağlığı toptan gidicek. #LGBT #MeToo #Notoracism #AcıkveNet",0
"""Doğrusu ben bu yaptığınızdan dolayı sizden nefret ediyorum""

Şuâra, 168

 Onursuzların #onurhaftasi lanet olsun

#PrideMont #LGBT #DarkNetflix #pazar https://t.co/LcxdBsGx0p",2
"Türkiye'nin bir başka kanayan yarası da kadın cinayetleri.. Şiddetin her türlüsüne maruz kalan kadınlar ve eğitimsiz, kör cahil bir toplum.. 
Çok üzücü.. Tüm katledilen kadınlarımızın ve senin..  #ÖzgecanAslan mekanınız cennet olsun...",1
Feminist terör örgütü Kadem mor çatıyla sokaklara fiziksel çatışmaların başlaması gerekir kollar bacaklar kırılmalı devletin istibahratı bu aileyi yıkan terörist yapının başkanlarını yardımcılarını kurmay yöneticileri öldürmesi  gerekir bu terörist yapı mecliste çöreklenmiştir,2
Terörist destekçileri lgbt destekçileri vatan hainleri arkasına bakmadan yukarı bakarak bu profilden seri uçsun yallah .,1
"sol eklektizme karşı fikri mücadele gerekiyor. hem anarşist hem komünist; hem komünist hem kemalist; hem komünist hem köh içinde; hem marksist hem feminist. ortalığa bohçacı çıkını gibi bir şey çıkıyor. ancak birisisindir, diğerlerini ona uyduruyorsundur. asıl mevzu hangisisin?",0
"#AliErbasyanlızdeğildir peki öyle olsun nefret söyleminde bulunmak peki ifade özgürlüğü mü?
Yahu zorla escinsel olan var mi?
Neden insanların yaşamasına,hayallerini gerçekleştirmesine izin vermiyorsunuz.Soylemlerinizle niceleri intihara sürükleniyor.Haram sa haram Takdir Allahın",0
"Bu aptalca dizileri yapmak yerine taciz edilen kadınları tag yapsanıza veya ex'i gelsin diye arkadaşının boğazına bıçak dayayıp serbest bırakılan kişiyi veya güya çok umursadığınız ve iki günde unuttuğunuz kadın cinayetlerini, sözde herkes feminist herkes adaletci #savaşbaşlıyor",0
Chpkk saadet ip ve ibne travesti oruspusu topunuz hep beraber yallah Hollandaya,2
"Dümen çevire,çevire kaptan olmuş insanlar var... 📌✔
( Kadın erkek ayırmaksızın) !!!",0
"LGBT sözde aile yapısını, ahlakını bozuyor diye sevinip tweet atan kişiler aynı zamanda ""istediğimiz kadını sevebilecek miyiz şimdi"" diyor Birinin aşkı senin ahlakını bozuyor ama bir kadını taciz veya tecavüz edebilecek olman bozmuyor mu? #istanbulsozlesmesiyasatir",0
"Lgbt bireyleri savunmak için lgbt birey olmak gerekmez 
Sadece insan olman yeterli. 
İnsan olmak zor değil saygı duymak zor değil. 
Nefret kusanlara da  en amiyane tabirle “sana giren çıkan mi var ne konuşuyorsun sus ve saygı göster” #PRIDE2020 🏳️‍🌈",1
